Dates,ABE.MC.Adjusted,ANA.MC.Adjusted,ACX.MC.Adjusted,ACS.MC.Adjusted,AENA.MC.Adjusted,AMS.MC.Adjusted,MTS.MC.Adjusted,COL.MC.Adjusted,SAB.MC.Adjusted,SAN.MC.Adjusted,BKIA.MC.Adjusted,BKT.MC.Adjusted,BBVA.MC.Adjusted,CABK.MC.Adjusted,CLNX.MC.Adjusted,DIA.MC.Adjusted,ENG.MC.Adjusted,ELE.MC.Adjusted,FER.MC.Adjusted,SGRE.MC.Adjusted,GAS.MC.Adjusted,GRF.MC.Adjusted,IBE.MC.Adjusted,ITX.MC.Adjusted,IDR.MC.Adjusted,IAG.MC.Adjusted,MAP.MC.Adjusted,TL5.MC.Adjusted,MEL.MC.Adjusted,MRL.MC.Adjusted,REE.MC.Adjusted,REP.MC.Adjusted,TRE.MC.Adjusted,TEF.MC.Adjusted,VIS.MC.Adjusted
2007-04-18,12.715193,97.152138,12.452238,25.542028,NA,NA,71.486038,1496.387329,3.230467,5.141764,NA,4.986316,9.498828,NA,NA,NA,9.346292,16.086817,8.378736,22.179234,15.533789,5.166199,5.020089,-0.455488,13.419242,NA,2.045249,11.750755,16.860159,NA,0.970053,14.201479,25.731173,7.9464,13.147468
2007-04-19,12.63645,97.443275,12.254894,25.283365,NA,NA,71.083778,1475.630005,3.230467,5.108004,NA,4.903092,9.42628,NA,NA,NA,9.494812,16.13483,8.257392,21.914236,15.508818,5.146253,5.102338,-0.450203,13.263944,NA,2.050385,11.714163,16.734804,NA,0.972827,14.157341,25.097137,7.927558,13.109793
2007-04-20,12.914825,99.801476,12.393035,25.865341,NA,NA,74.22921,1487.87561,3.248871,5.194255,NA,4.989934,9.690578,NA,NA,NA,9.453841,16.14283,8.43334,21.994535,15.9417,5.206094,5.357457,-0.454719,13.468655,NA,2.081217,11.865615,16.869112,NA,0.974214,14.229067,25.361322,8.026583,13.185137
2007-04-23,12.788759,100.441986,12.215429,25.816845,NA,NA,73.790291,1443.173096,3.221259,5.16801,NA,4.906708,9.654335,NA,NA,NA,9.438478,16.090824,8.336268,22.050749,15.904269,5.206094,5.208288,-0.458851,13.327472,NA,2.065804,12.017065,16.842249,NA,0.967279,14.262167,25.341513,7.970011,13.305687
2007-04-24,12.421099,95.347099,11.787851,24.787621,NA,NA,72.967354,1280.869629,3.064797,5.010499,NA,4.649796,9.379675,NA,NA,NA,9.289961,16.06282,8.129982,21.215612,15.696157,5.10237,5.172044,-0.442708,13.016877,NA,2.00414,11.651481,15.920002,NA,0.949803,13.820786,24.661245,7.842652,12.898834
2007-04-25,12.473599,97.181267,11.893105,24.787621,NA,NA,72.455307,1310.138184,3.074005,5.066767,NA,4.599134,9.369319,NA,NA,NA,9.417992,16.094822,8.026842,21.095161,15.758569,5.206094,5.120462,-0.444918,13.228647,NA,2.009276,11.614946,16.340834,NA,0.957571,13.804237,25.328299,7.899273,12.913901
2007-04-26,12.526151,96.016685,11.827324,24.787621,NA,NA,71.943268,1304.278809,3.074005,5.074242,NA,4.609988,9.333019,NA,NA,NA,9.300204,16.070818,8.129982,20.966681,15.837645,5.182158,5.128828,-0.443765,13.094526,NA,2.040108,11.557515,16.116983,NA,0.951745,13.798717,25.922707,7.927558,12.853628
2007-04-27,12.389609,95.812904,11.623404,24.636736,NA,NA,71.979836,1275.019653,3.074005,4.95423,NA,4.58466,9.177568,NA,NA,NA,9.11584,16.122829,7.929767,20.629416,15.479686,5.058488,5.095368,-0.434443,12.762751,NA,1.988721,11.437406,16.134892,NA,0.938985,13.418024,25.757599,7.804969,12.763212
2007-04-30,12.368598,95.929382,11.458953,24.652899,NA,NA,72.528427,1262.77417,3.074005,4.946715,NA,4.628079,9.146444,NA,NA,NA,9.141446,16.074818,8.002571,20.508965,15.433886,5.122317,5.088399,-0.436077,12.812163,NA,1.973303,11.614946,16.063263,NA,0.938153,13.37389,25.757599,7.78608,12.974177
2007-05-02,12.368598,96.162277,11.458953,24.787621,NA,NA,72.162735,1275.019653,3.083208,4.981559,NA,4.628079,9.187923,NA,NA,NA,9.161929,16.130829,7.94797,20.35639,16.120687,5.066467,5.088399,-0.442515,12.805105,NA,2.014417,11.750755,16.009539,NA,0.940372,13.500786,25.856661,7.819087,13.019382
2007-05-03,12.310806,94.502815,11.432639,24.572077,NA,NA,73.003899,1256.924316,3.046393,5.034987,NA,4.591902,9.182745,NA,NA,NA,9.064629,16.13483,7.741684,20.685627,15.974984,4.986681,5.117675,-0.439248,12.896872,NA,2.00414,11.591667,15.884186,NA,0.929276,13.555957,25.737778,7.828533,12.951571
2007-05-04,12.604902,97.239487,11.682608,25.08938,NA,NA,76.368866,1307.476563,3.083208,5.137956,NA,4.675122,9.379675,NA,NA,NA,9.141446,16.138828,7.717417,21.095161,16.158123,5.042531,5.165072,-0.442996,13.030994,NA,2.019949,11.898201,16.05431,NA,0.943146,13.749061,25.876476,7.922835,12.793351
2007-05-07,12.678466,98.200226,12.281206,25.428867,NA,NA,77.411263,1372.399902,3.158679,5.115065,NA,4.689602,9.353732,NA,NA,NA,9.069748,16.106825,7.887297,21.095161,16.183147,5.190136,5.283571,-0.445494,12.974522,NA,1.999125,11.83692,16.018496,NA,0.944533,13.738028,26.15387,7.927558,12.718008
2007-05-08,12.688946,95.725563,11.689183,24.992384,NA,NA,75.85675,1354.840576,3.121864,5.084571,NA,4.631704,9.343371,NA,NA,NA,9.161929,16.110825,7.802358,20.476845,16.024937,5.158222,5.230596,-0.440593,12.918049,NA,1.973099,11.407759,15.884186,NA,0.95341,13.688373,25.533045,7.852095,12.620061
2007-05-09,12.867509,95.725563,11.504996,25.030106,NA,NA,75.911629,1328.233765,3.125541,5.130353,NA,4.653413,9.431458,NA,NA,NA,9.11584,16.050816,7.850893,20.621384,16.220587,5.321784,5.205501,-0.442804,12.882753,NA,1.962686,11.602817,15.687202,NA,0.941759,13.776652,26.385019,7.880383,12.725541
2007-05-10,13.025064,93.367371,11.39975,25.013943,NA,NA,75.491035,1315.988159,3.125541,5.111266,NA,4.704074,9.379675,NA,NA,NA,8.987808,16.010807,7.75382,20.693657,16.599371,5.46939,5.276598,-0.442996,12.706279,NA,1.973099,11.530386,16.018496,NA,0.936211,13.688373,25.44718,7.828533,12.461843
2007-05-11,13.046073,92.901558,11.597091,25.057051,NA,NA,76.57,1313.326416,3.169723,5.172294,NA,4.794534,9.483294,NA,NA,NA,9.156808,16.082823,7.850893,20.781984,16.928154,5.441465,5.365822,-0.448954,12.98864,NA,1.978302,11.502545,16.421417,NA,0.947584,13.936647,25.552855,7.908717,12.348825
2007-05-14,12.967325,93.483826,11.570781,24.830729,NA,NA,76.807693,1301.626587,3.136585,5.103617,NA,4.733026,9.452222,NA,NA,NA,9.136324,16.01881,7.77809,20.661537,17.219551,5.473379,5.418796,-0.451356,12.960402,NA,1.947067,11.602817,16.537817,NA,0.957016,13.964235,25.797216,7.852095,12.213204
2007-05-15,13.119641,98.374908,11.708919,24.652899,NA,NA,77.539276,1325.035889,3.154995,5.149398,NA,4.772826,9.64392,NA,NA,NA,9.223387,16.042814,7.808425,21.336069,18.314219,5.577102,5.45086,-0.450779,12.98864,NA,1.952275,11.742132,16.609449,NA,0.953687,14.041479,26.15387,7.93228,12.589921
2007-05-16,13.088096,101.955872,11.787851,24.81456,NA,NA,76.716255,1321.847656,3.162356,5.153246,NA,4.733026,9.654335,NA,NA,NA,9.218263,16.054813,7.83876,21.697422,18.613916,5.517262,5.600028,-0.456065,12.98864,NA,1.947067,11.920498,16.206524,NA,0.962564,14.289758,26.239721,7.922835,12.491977
2007-05-17,13.229934,105.565971,11.807588,25.348036,NA,NA,77.722069,1262.77417,3.206537,5.134153,NA,4.747492,9.669867,NA,NA,NA,9.233628,16.050816,7.832692,21.352123,18.526531,5.72072,5.732464,-0.461158,12.98864,NA,1.947067,11.825773,16.24234,NA,0.958403,14.604238,26.622789,7.924488,12.63513
2007-05-18,13.219403,104.838142,11.636559,25.676744,NA,NA,79.843445,1319.185913,3.217581,5.24477,NA,4.78006,9.742413,NA,NA,NA,9.346292,16.078821,7.759887,21.279856,18.380825,5.756623,5.700401,-0.45914,12.98864,NA,1.952275,11.998532,16.403513,NA,0.966725,14.847,26.352001,7.986911,12.574857
2007-05-21,13.208923,110.340607,11.807588,25.865341,NA,NA,80.684692,1319.185913,3.202854,5.191382,NA,4.776444,9.690578,NA,NA,NA,9.228507,16.042814,7.79629,21.02289,18.339191,5.760612,5.725494,-0.455008,12.903933,NA,1.98351,11.926044,16.313972,NA,0.973937,14.902173,26.464277,7.972531,12.552254
2007-05-22,13.119641,110.660866,11.866792,25.973114,NA,NA,80.154343,1307.476563,3.177083,5.206629,NA,4.798159,9.685401,NA,NA,NA,9.177294,16.026808,7.79629,21.239706,18.314219,5.664868,5.763135,-0.453278,12.861577,NA,1.993922,11.998532,16.170708,NA,0.969776,14.874588,27.573832,8.001337,12.356359
2007-05-23,13.156368,112.669716,11.985194,26.716734,NA,NA,80.776154,1304.278809,3.221259,5.256216,NA,4.848813,9.778662,NA,NA,NA,9.259234,16.070818,7.905499,21.448488,18.522324,5.700772,5.827262,-0.456353,12.953345,NA,2.019949,12.121098,16.322924,NA,0.975324,14.858038,27.976713,8.126229,12.416636
2007-05-24,12.972565,111.155815,12.373301,26.404203,NA,NA,79.29483,1301.626587,3.169723,5.198987,NA,4.761969,9.690578,NA,NA,NA,9.48457,16.010807,7.83876,21.432428,18.193542,5.716729,5.782651,-0.452701,12.91099,NA,1.999125,12.026371,16.206524,NA,0.967557,14.758724,29.172125,8.068567,12.431702
2007-05-25,12.967325,111.825409,12.281206,26.188656,NA,NA,79.130272,1295.240479,3.16604,5.214233,NA,4.798159,9.64392,NA,NA,NA,9.448721,16.02281,7.83876,21.400309,18.197695,5.804494,5.782651,-0.449242,12.734516,NA,1.973099,12.004076,16.009539,NA,0.973382,14.675965,28.544704,8.030142,12.627594
2007-05-28,12.904292,114.562088,12.741672,26.41498,NA,NA,79.751984,1289.381104,3.169723,5.24477,NA,4.866903,9.675046,NA,NA,NA,9.48969,16.01881,7.772021,21.970446,18.293447,5.888271,5.78544,-0.453855,12.854517,NA,1.993922,11.998532,16.35874,NA,0.97255,14.709064,29.918436,8.039762,12.58239
2007-05-29,12.962088,113.543076,12.524594,26.436533,NA,NA,79.843445,1292.579102,3.154995,5.313443,NA,4.921183,9.726879,NA,NA,NA,9.499933,16.01881,7.735618,21.625151,18.172724,6.131622,5.79938,-0.451644,12.953345,NA,1.978302,12.070964,16.116983,NA,0.978375,14.858038,30.453405,8.097375,12.823491
2007-05-30,12.86227,112.640579,12.360143,26.361092,NA,NA,79.532532,1289.381104,3.132908,5.301997,NA,4.953746,9.659511,NA,NA,NA,9.469205,16.014812,7.77809,21.368185,17.960457,5.892261,5.864902,-0.449338,12.925108,NA,1.952275,12.020831,15.920002,NA,0.988084,14.742167,30.123177,8.049379,12.996777
2007-05-31,12.951554,115.872192,12.452238,26.824516,NA,NA,81.599091,1268.633667,3.162356,5.446948,NA,4.993558,9.732059,NA,NA,NA,9.627964,16.006805,7.844827,22.010597,18.243496,5.904229,5.980611,-0.450779,12.98864,NA,1.988714,12.204739,15.794643,NA,1.008611,15.034592,31.027994,8.1118,13.222811
2007-06-01,12.951554,117.386101,12.629842,27.266375,NA,NA,84.305603,1268.633667,3.154995,5.530828,NA,4.982704,9.768305,NA,NA,NA,9.592115,16.006805,7.844827,22.219379,18.22267,5.592661,5.980611,-0.450779,13.045112,NA,1.993922,12.109951,16.009539,NA,1.008611,15.161484,30.578886,8.198268,13.320759
2007-06-04,12.867509,117.386101,12.590376,26.943064,NA,NA,86.317276,1256.924316,3.121864,5.481244,NA,4.921183,9.716525,NA,NA,NA,9.535783,16.02281,7.863027,22.644981,18.106104,5.812474,6.295674,-0.450683,12.875695,NA,1.993922,12.332907,15.911044,NA,0.99918,15.007003,30.380754,8.155035,13.365965
2007-06-05,12.641685,117.269615,12.327252,26.711349,NA,NA,86.390366,1275.019653,3.154506,5.45455,NA,4.921183,9.711291,NA,NA,NA,9.735511,16.010807,7.784155,22.693159,17.369406,5.876303,6.181358,-0.441554,12.833341,NA,1.962686,12.344056,16.0364,NA,0.998625,14.86907,31.503527,8.106995,13.335827
2007-06-06,12.263547,111.476051,11.978617,25.757568,NA,NA,84.470253,1236.167114,2.996693,5.363029,NA,4.704074,9.504006,NA,NA,NA,9.515298,15.966799,7.565737,22.082869,17.369406,5.71274,5.926242,-0.424738,12.494508,NA,1.90542,12.043125,15.633474,NA,0.970886,14.565623,30.605305,7.924488,13.011847
2007-06-07,12.111228,110.049454,11.8339,25.385752,NA,NA,84.049576,1186.151001,2.959878,5.263859,NA,4.60637,9.333019,NA,NA,NA,9.361659,15.958798,7.359455,21.400309,16.99062,5.724707,5.883026,-0.416378,12.423917,NA,1.874184,11.853612,15.024613,NA,0.956461,14.510449,29.819372,7.833258,13.139933
2007-06-08,12.253012,108.302635,11.952307,25.450415,NA,NA,83.555862,1227.655518,2.996693,5.305799,NA,4.591902,9.317485,NA,NA,NA,9.423114,15.970799,7.310917,21.552883,17.406843,5.876303,5.972248,-0.426083,12.459212,NA,1.884596,11.987387,14.684365,NA,0.946475,14.560103,30.730795,7.871682,12.996777
2007-06-11,12.48937,112.349442,12.037816,25.736013,NA,NA,84.982277,1230.317383,3.056984,5.347738,NA,4.718547,9.343371,NA,NA,NA,9.438478,16.006805,7.432261,21.737574,17.893839,5.900239,6.086561,-0.431272,12.536862,NA,1.895007,11.825773,15.078336,NA,0.948971,14.847,30.083549,7.842829,12.763212
2007-06-12,12.237296,112.960846,11.893105,25.568966,NA,NA,84.342239,1182.953247,3.007737,5.225678,NA,4.635322,9.218993,NA,NA,NA,9.371902,15.982803,7.274514,21.448488,17.927122,5.876303,6.047528,-0.428582,12.614511,NA,1.874184,11.770036,14.81867,NA,0.937598,14.67045,30.638319,7.76122,12.808419
2007-06-13,12.316044,112.174751,12.110179,25.892281,NA,NA,86.957306,1174.44165,3.090745,5.225678,NA,4.667892,9.187923,NA,NA,NA,9.387265,16.006805,7.171373,21.328039,18.297598,5.820453,6.125596,-0.434828,12.501565,NA,1.863767,11.708754,14.81867,NA,0.935102,14.880107,31.397842,7.828452,12.876232
2007-06-14,12.389609,118.434174,12.360143,25.983891,NA,NA,88.603195,1159.543945,3.055595,5.321046,NA,4.711308,9.493647,NA,NA,NA,9.479447,16.046816,7.213843,22.098928,18.326729,5.976037,6.213421,-0.438287,12.663924,NA,1.879387,11.926044,14.773903,NA,0.944256,15.25528,31.800724,7.953295,13.011847
2007-06-15,12.589184,120.734161,12.366722,26.371872,NA,NA,88.127708,1153.684448,3.048234,5.340136,NA,4.751116,9.633565,NA,NA,NA,9.571632,15.990808,7.329118,22.500435,18.65136,5.980025,6.301252,-0.442131,12.903933,NA,1.900211,12.054212,14.666459,NA,0.950081,15.8677,32.487583,8.049379,13.185137
2007-06-18,12.484304,119.249397,12.425924,25.876123,NA,NA,88.786079,1168.055542,3.004053,5.290551,NA,4.714928,9.550662,NA,NA,NA,9.48969,15.998804,7.213843,22.16317,18.46822,5.984015,6.231546,-0.430984,12.790988,NA,1.889799,12.020831,15.373815,NA,0.947307,15.928389,31.820532,7.929296,13.185137
2007-06-19,12.372791,118.434174,12.228584,25.509693,NA,NA,89.499336,1180.291504,3.01878,5.271461,NA,4.696836,9.488471,NA,NA,NA,9.387265,16.050816,7.183507,22.16317,18.335039,6.175504,6.177177,-0.423681,12.706279,NA,1.884596,11.79233,14.961934,NA,0.943146,15.779421,31.556353,7.847639,13.124863
2007-06-20,12.356843,118.783562,12.261474,25.364202,NA,NA,90.541267,1197.85083,3.01142,5.301997,NA,4.696836,9.550662,NA,NA,NA,9.279721,16.058817,7.195641,22.265924,18.401655,6.195451,6.12002,-0.423777,12.706279,NA,1.884596,11.719835,14.863443,NA,0.945643,15.933906,31.444075,7.938914,13.185137
2007-06-21,12.16036,118.667122,12.123334,25.067822,NA,NA,89.663918,1218.60791,2.974605,5.210431,NA,4.63894,9.415922,NA,NA,NA,9.356538,16.02281,7.177441,22.104109,18.330883,6.223377,5.979216,-0.419645,12.77687,NA,1.863767,11.569372,14.594825,NA,0.949249,16.055286,31.549751,7.857255,13.079659
2007-06-22,11.932031,119.162033,11.932569,24.970833,NA,NA,87.963142,1262.77417,2.967238,5.214233,NA,4.58828,9.35891,NA,NA,NA,9.325809,16.02281,7.080366,21.691477,18.110258,6.303164,5.931819,-0.414552,12.741573,NA,1.842943,11.413363,14.639597,NA,0.950081,15.906322,31.536545,7.780407,13.06459
2007-06-25,12.107274,118.143036,11.827324,25.100161,NA,NA,88.292274,1292.579102,2.981966,5.240969,NA,4.595516,9.42628,NA,NA,NA,9.371902,16.038815,7.00756,21.295027,18.647205,6.247312,5.972248,-0.413399,12.960402,NA,1.863767,11.441203,14.138178,NA,0.95979,15.928389,30.994963,7.82364,12.951571
2007-06-26,12.186894,117.881027,11.774698,25.288757,NA,NA,85.439445,1295.240479,2.956195,5.195185,NA,4.631704,9.384852,NA,NA,NA,9.243869,16.014812,7.031828,21.12512,18.701309,6.243322,5.745012,-0.416185,12.826282,NA,1.858564,11.379921,14.254579,NA,0.954797,15.994595,30.24205,7.799643,12.951571
2007-06-27,12.064792,115.464607,11.676029,25.083996,NA,NA,82.842613,1301.626587,2.948834,5.18374,NA,4.754734,9.307131,NA,NA,NA,9.243869,16.02281,7.147105,20.987576,18.434937,6.279227,5.689249,-0.412149,12.861577,NA,1.83774,11.413363,14.012824,NA,0.950081,15.602869,30.810043,7.852447,12.831024
2007-06-28,12.186894,119.016457,11.827324,25.434252,NA,NA,85.07373,1313.326416,2.967238,5.221877,NA,4.809013,9.405567,NA,NA,NA,9.356538,16.070818,7.201708,21.448751,18.792904,6.38295,5.704583,-0.414936,12.946288,NA,1.889799,11.574977,14.406796,NA,0.956461,15.96701,32.428146,7.905298,12.921436
2007-06-29,12.229384,117.793709,11.932569,25.498919,NA,NA,85.037094,1315.988159,3.000376,5.221877,NA,4.805388,9.431458,NA,NA,NA,9.387265,16.086817,7.159239,21.845203,18.784592,6.426832,5.789623,-0.420606,13.073348,NA,1.915831,11.725442,14.773903,NA,0.964783,16.138044,33.121624,7.943725,12.951571
2007-07-02,11.65592,117.223747,11.715495,25.306868,NA,NA,86.847626,1280.869629,2.981966,5.202829,NA,4.776444,9.395207,NA,NA,NA,9.397509,15.68275,7.104635,22.411556,18.943714,6.603963,5.979168,-0.417339,13.297379,NA,1.931446,11.641863,14.800766,NA,1.070597,16.524256,34.607639,7.924488,12.974177
2007-07-03,11.682462,118.487045,11.735229,25.520861,NA,NA,86.518402,1224.457886,2.996693,5.252413,NA,4.783679,9.431458,NA,NA,NA,9.448721,15.68275,7.268448,22.832279,18.977589,6.531613,6.05901,-0.418203,13.369649,NA,1.921035,11.513694,15.001021,NA,1.072481,16.601494,35.565292,7.895679,13.252949
2007-07-04,11.7143,120.014763,11.954147,25.959839,NA,NA,87.030518,1247.876465,3.01878,5.294353,NA,4.863292,9.540305,NA,NA,NA,9.48457,15.726758,7.335186,22.913189,19.074825,6.5115170000000004,6.057531,-0.423969,13.622588,NA,1.931446,11.586124,15.876004,NA,1.077504,16.744946,35.433205,7.948534,13.079659
2007-07-05,11.751493,119.867882,11.821468,25.839117,NA,NA,86.865852,1239.36499,3.022463,5.275262,NA,4.816248,9.493647,NA,NA,NA,9.376303,15.710754,7.26238,22.929373,18.778782,6.680332,5.915594,-0.424738,13.405784,NA,1.895007,11.508089,15.587349,NA,1.071539,16.717026,34.772762,7.953295,13.147468
2007-07-06,11.80457,123.540314,11.887807,25.888502,NA,NA,87.103638,1242.026611,3.026146,5.359183,NA,5.091779,9.519591,NA,NA,NA,9.438706,15.722757,7.41406,23.002188,19.019852,6.599944,6.026482,-0.431368,13.434691,NA,1.900211,11.686457,15.434004,NA,1.088179,16.912453,35.66436,8.068567,13.004313
2007-07-09,11.820518,122.482628,12.020486,25.833637,NA,NA,89.609016,1230.317383,3.026146,5.343937,NA,5.035076,9.483294,NA,NA,NA,9.339898,15.702753,7.329118,23.123549,18.799936,6.390933,5.943684,-0.429735,13.304606,NA,1.889799,11.636259,15.533227,NA,1.075306,16.839865,35.499252,8.034953,13.117328
2007-07-10,11.613435,120.514206,11.721963,25.575729,NA,NA,87.579117,1227.655518,2.963561,5.298153,NA,4.948131,9.367344,NA,NA,NA,9.272292,15.702753,7.165305,23.892179,18.601139,6.342699,5.914113,-0.431176,13.160069,NA,1.868975,11.636259,15.298694,NA,1.072481,16.54952,34.673691,7.97734,13.094726
2007-07-11,11.682462,119.39782,11.854637,25.241018,NA,NA,88.676399,1212.758057,2.948834,5.26766,NA,4.955697,9.372573,NA,NA,NA,9.251493,15.694753,7.26238,24.013536,18.588474,6.346718,5.815052,-0.425026,13.152843,NA,1.858564,11.508089,15.19947,NA,1.072167,16.538357,34.277416,7.986911,12.959108
2007-07-12,11.767434,123.364014,12.020486,25.800709,NA,NA,89.609016,1212.758057,2.952517,5.347738,NA,4.982153,9.409188,NA,NA,NA,9.371102,15.74676,7.116767,24.482805,18.98181,6.358777,5.937769,-0.431464,13.282927,NA,1.858564,11.535991,15.551265,NA,1.077818,16.571856,35.400181,8.145417,12.944039
2007-07-13,11.910787,122.394508,12.226132,26.086052,NA,NA,88.840988,1206.898682,2.952517,5.401165,NA,5.03885,9.498036,NA,NA,NA,9.287894,15.722757,7.207777,24.879259,18.909893,6.423088,5.983605,-0.432714,13.188976,NA,1.900211,11.669703,15.461064,NA,1.073109,16.460188,35.862492,8.198268,12.913901
2007-07-16,11.868299,122.188835,12.11999,26.168354,NA,NA,88.146049,1192.000854,2.963561,5.427859,NA,5.008614,9.633954,NA,NA,NA,9.272292,15.754762,7.329118,24.765985,19.032564,6.298485,6.042744,-0.432233,13.254022,NA,1.889799,11.730986,15.524206,NA,1.070283,16.404352,35.334129,8.299116,12.906365
2007-07-17,11.857708,120.367332,12.199596,26.086052,NA,NA,87.46936,1182.953247,2.974605,5.450749,NA,5.046416,9.613057,NA,NA,NA,9.194288,15.774765,7.292717,24.717438,19.002916,6.362796,6.129978,-0.435501,13.254022,NA,1.879387,11.708754,15.307714,NA,1.066829,16.404352,35.327484,8.366347,13.124863
2007-07-18,11.847056,118.751465,12.093454,26.146408,NA,NA,86.811073,1212.758057,2.948834,5.374473,NA,5.0124,9.524209,NA,NA,NA,9.194288,15.738762,7.407992,24.167269,18.990253,6.254271,6.100408,-0.429735,13.196205,NA,1.874184,11.647407,15.7858,NA,1.067458,16.225681,34.696049,8.33273,12.898834
2007-07-19,11.969221,120.279182,12.265935,26.387836,NA,NA,87.323097,1180.291504,2.959878,5.469797,NA,4.993492,9.623505,NA,NA,NA,9.157885,15.734762,7.492932,24.636536,18.926832,6.326622,6.195035,-0.432137,13.239565,NA,1.874184,11.675307,16.038372,NA,1.059922,16.415516,35.659828,8.433579,12.936505
2007-07-20,11.709002,116.547989,12.139891,25.08189,NA,NA,87.121872,1174.44165,2.91938,5.33249,NA,4.842291,9.419637,NA,NA,NA,9.397101,15.722757,7.383724,24.231995,18.732252,6.286427,6.127021,-0.430311,13.008308,NA,1.853355,11.61957,15.262612,NA,1.066829,16.080509,35.227783,8.251073,12.944039
2007-07-23,11.783327,120.161674,12.086822,25.131271,NA,NA,88.694633,1180.291504,2.94515,5.385917,NA,4.929232,9.461472,NA,NA,NA,9.45951,15.790771,7.571805,24.765985,19.011406,6.33868,6.197991,-0.428293,13.145617,NA,1.848152,11.647407,15.524206,NA,1.070283,16.208929,34.563114,8.371157,12.966642
2007-07-24,11.634681,118.780846,11.940879,24.769119,NA,NA,87.615685,1182.953247,2.923064,5.313443,NA,4.876315,9.565992,NA,NA,NA,9.3295,15.762768,7.45653,24.369535,18.520782,6.250252,6.132936,-0.426948,13.470824,NA,1.848152,11.608419,15.388899,NA,1.058353,15.890671,34.496647,8.236646,12.959108
2007-07-25,11.597487,118.398903,12.173062,24.593534,NA,NA,86.317276,1182.953247,2.930424,5.301997,NA,4.985936,9.576442,NA,NA,NA,9.423109,15.810774,7.310917,24.240082,18.309311,6.197998,6.209819,-0.425795,13.376875,NA,1.827328,11.61957,15.253591,NA,1.053643,15.723162,33.931675,8.33273,13.486511
2007-07-26,11.353214,113.228127,12.365442,24.066765,NA,NA,82.623138,1171.243774,2.882565,5.149398,NA,4.793149,9.288944,NA,NA,NA,9.261893,15.754762,6.983291,23.608999,17.827131,6.089473,6.030918,-0.41484,13.232338,NA,1.780473,11.229456,14.568035,NA,1.0467360000000001,15.053144,32.569088,8.11661,13.185137
2007-07-27,11.358515,109.849503,12.391979,23.935064,NA,NA,81.160194,1206.898682,2.886249,5.225678,NA,4.736446,9.351678,NA,NA,NA,9.163088,15.782765,6.843747,23.293457,17.742548,6.029181,6.002826,-0.416089,13.499732,NA,1.75965,11.145877,14.477833,NA,1.032922,15.075478,34.496647,8.169417,13.32829
2007-07-30,11.215164,110.78965,12.398612,23.726555,NA,NA,82.751167,1212.758057,2.875205,5.168492,NA,4.736446,9.257604,NA,NA,NA,9.111084,15.786767,6.752739,23.471457,17.450729,6.101532,5.94812,-0.421663,13.615363,NA,1.744029,10.984263,14.432731,NA,1.019422,15.2709,34.097839,8.13104,13.411167
2007-07-31,11.480677,112.082329,12.723668,24.110659,NA,NA,83.756996,1182.953247,2.926747,5.3096,NA,4.800708,9.477146,NA,NA,NA,9.116282,15.806768,6.813412,24.240082,17.945576,6.230153,6.095973,-0.426371,13.875527,NA,1.785681,11.212703,14.604118,NA,1.044852,15.600326,34.064602,8.303927,13.478978
2007-08-01,11.331972,111.024681,12.604259,23.907633,NA,NA,85.366318,1094.084473,2.878888,5.238771,NA,4.698643,9.309838,NA,NA,NA,8.92387,15.782765,6.625329,23.71418,17.543797,6.177902,5.965861,-0.457655,13.738217,NA,1.770061,11.084533,14.18016,NA,1.032922,15.538906,33.798737,8.294308,13.350893
2007-08-02,11.443489,111.612267,12.670597,24.083225,NA,NA,86.865852,1073.863403,2.889931,5.265728,NA,4.744006,9.362124,NA,NA,NA,8.856262,15.806768,6.631397,23.71418,17.856728,6.431128,5.993954,-0.460628,13.767125,NA,1.796093,11.090138,14.035832,NA,1.036061,15.393736,33.22047,8.409581,13.260485
2007-08-03,11.268242,108.762482,12.650695,23.814354,NA,NA,87.762001,1067.477417,2.871521,5.204138,NA,4.645726,9.247156,NA,NA,NA,8.94467,15.818774,6.631397,23.269188,17.700289,6.378873,5.920028,-0.459991,13.680403,NA,1.754441,11.112432,13.972688,NA,1.035434,15.108975,32.1437,8.371157,13.222811
